name	arabicName	scientificName	price	imageUrl	categoryName	company	route
MAXI-MUM Q10 200 MG 30 TABS	ماكسي-موم ك10	UBIDECARENONE+COENZYME Q10	595.0		COENZYME Q10	COPAD EGYPT > DAWAA COMPANY FOR PHARMACEUTICAL INDUSTRIES	ORAL.SOLID
MAXIBIOTIC 2 GM VIAL FOR I.M./I.V. INJ.	ماكسيبيوتيك ./	CEFOPERAZONE	32.5		ANTIBIOTIC.CEPHALOSPORIN.THIRD-GENERATION	T3A PHARMA > LMCO PHARMA-EGYPT	INJECTION
MAXILASE 200 CEIP UNIT/ML SYRUP 100ML	ماكسيلاسي 200 سايب أونيت/مل	ALPHA AMYLASE	57.0		ANTI-INFLAMMATORY ENZYMES	SANOFI	ORAL.LIQUID
MAXILASE 200 CEIP UNIT/ML SYRUP 200ML	ماكسيلاسي 200 سايب أونيت/مل	ALPHA AMYLASE	97.0		ANTI-INFLAMMATORY ENZYMES	SANOFI	ORAL.LIQUID
MAXILASE 3000 CEIP UNIT 20 TABS. (N/A YET)	ماكسيلاسي 3000 سايب أونيت	ALPHA AMYLASE	40.0		ANTI-INFLAMMATORY ENZYMES	FUTURE PHARMACEUTICAL INDUSTRIES (FPI) > SANOFI	ORAL.SOLID
MAXILYTE 240 ML DRINK SOLUTION	ماكسيليتي درينك	ELECTROLYTE SOLUTION+ZINC+GOS	65.0		ELECTROLYTE SOLUTION	DAWA EGYPT > QUAD PHARMACEUTICALS	ORAL.LIQUID
MAXIMODIM 1 GM VIAL I.M./I.V.	ماكسيموديم ./	CEFTAZIDIME	59.0		ANTIBIOTIC.CEPHALOSPORIN.THIRD-GENERATION	OTSUKA > BADR PHARMA	INJECTION
MAXIMODIM 500 MG VIAL I.M./I.V.	ماكسيموديم ./	CEFTAZIDIME	34.0		ANTIBIOTIC.CEPHALOSPORIN.THIRD-GENERATION	OTSUKA > BADR PHARMA	INJECTION
MAXIPAN 30 F.C. TAB.	ماكسيبان	DIFLUNISAL+NAPROXEN	32.4		NSAID.ANALGESIC.COMBINATION	RAMEDA	ORAL.SOLID
MAXIPIME 1 GM VIAL	ماكسيبيمي	CEFEPIME	108.0		ANTIBIOTIC.CEPHALOSPORIN.FOURTH-GENERATION	SMITHKLINE BEECHAM	INJECTION
MAXIPIME 2 GM VIAL	ماكسيبيمي	CEFEPIME	101.0		ANTIBIOTIC.CEPHALOSPORIN.FOURTH-GENERATION	SMITHKLINE BEECHAM	INJECTION
MAXIPIME 500 MG VIAL	ماكسيبيمي	CEFEPIME	76.0		ANTIBIOTIC.CEPHALOSPORIN.FOURTH-GENERATION	SMITHKLINE BEECHAM	INJECTION
MAXIPRIL 20MG 30 TAB.	ماكسيبريل	LISINOPRIL	54.0		ANTI-HYPERTENSIVE.ACE	RAMEDA	ORAL.SOLID
MAXIPRIL 5MG 30 SCORED TAB.	ماكسيبريل 30 سكوريد	LISINOPRIL	22.5		ANTI-HYPERTENSIVE.ACE	RAMEDA	ORAL.SOLID
MAXIPROFEN 600MG 10 TAB.	ماكسيبروفين	IBUPROFEN	4.75		NSAID.PROPIONIC ACID DERIVATIVES	PHAROPHARMA	ORAL.SOLID
MAXIPROFEN RETARD 800MG S.R 10 TAB.	ماكسيبروفين ريتارد س.ر	IBUPROFEN	8.0		NSAID.PROPIONIC ACID DERIVATIVES	PHAROPHARMA	ORAL.SOLID
MAXOPHAGE XR 1000MG 30 EXT. REL. TABS.	ماكسوفاجي كسر 30 إكست. ريل	METFORMIN HYDROCHLORIDE	72.0		ANTI-DIABETIC.SENSITIZERS.BIGUANIDE	EVA PHARMA > NEXT PHARMA	ORAL.SOLID
MAYESTROTENSE 1MG/ML 50 I.V. AMPS.	ماييستروتينسي /مل 50	PROPRANOLOL	600.0		ANTI-HYPERTENSIVE.BETA BLOCKER.UNSELECTIVE	ALEXANDRIA > EGYPHARMA-EGYPT	INJECTION
MAYZENT 0.25 MG 12 F.C.TABS.	مايزينت	SIPONIMOD	2197.0		MULTIPLE SCLEROSIS	NOVARTIS > NOVARTIS PHARMA SCIENTIFIC OFFICE	ORAL.SOLID
MAYZENT 0.25 MG 120 F.C.TABS.	مايزينت	SIPONIMOD	19465.0		MULTIPLE SCLEROSIS	NOVARTIS > NOVARTIS PHARMA SCIENTIFIC OFFICE	ORAL.SOLID
MAYZENT 2 MG 28 F.C.TABS.	مايزينت	SIPONIMOD	20630.0		MULTIPLE SCLEROSIS	NOVARTIS > NOVARTIS PHARMA SCIENTIFIC OFFICE	ORAL.SOLID
MAZEMAL 200 C.R. 20 F.C. TABS.	مازيمال 200 ك.ر	CARBAMAZEPINE	38.0		ANTI-EPILEPTIC.CARBOXAMIDES	UNIPHARMA	ORAL.SOLID
MAZEMAL 200 MG 20 TABS.	مازيمال	CARBAMAZEPINE	52.0		ANTI-EPILEPTIC.CARBOXAMIDES	UNIPHARMA	ORAL.SOLID
MAZEMAL 400 C.R. 20 F.C. TABS.	مازيمال 400 ك.ر	CARBAMAZEPINE	92.0		ANTI-EPILEPTIC.CARBOXAMIDES	UNIPHARMA	ORAL.SOLID
MB-RARAVIO 30 FILM COATED TABLETS	مب-رارافيو 30 فيلم كواتيد	ZINC+SELENIUM+VITAMIN E+VITAMIN A+VITAMIN C+VITAMIN B6	42.0		ANTI-OXIDENT	MED CARE ELOBOUR > MB PHARMA	ORAL.SOLID
MCKZO BETA 30 GM OINT	مكزو بيتا	BETA-SITOSTEROL & BEES WAX & SEED OIL	145.0		OINTMENT FOR BURN	SMARTEC PHARMACEUTICAL > MCKOVER PHARMA	TOPICAL
MDICORVAL 100MCG/6MCG 120 METERED ACTUATIONS	مديكورفال / 120 ميتيريد أكتواتيونس	BUDESONIDE+FORMOTEROL	182.0		BRONCHODILATOR.GLUCOCORTICOID STEROID AND LONG-ACTING B2 AGONIST	MDI PHARMA	UNKNOWN
MDICORVAL 200MCG/6MCG 120 METERED ACTUATIONS	مديكورفال / 120 ميتيريد أكتواتيونس	BUDESONIDE+FORMOTEROL	198.0		BRONCHODILATOR.GLUCOCORTICOID STEROID AND LONG-ACTING B2 AGONIST	MDI PHARMA	UNKNOWN
MEALS CARBON 600 MG 20 COATED TABS	ميالس كاربون 20 كواتيد	ACTIVATED CHARACHOL+SODIUM BICARBONATE	98.0		ANTI FLATULENCE ANTI GAS ANTI BLOATING	ORGANIC PHARMA > ATLANTIC PHARMA	ORAL.SOLID
MEBAMOX 100MG 6 TAB.	ميباموكس	MEBENDAZOLE	3.25		ANTHELMINTIC	EL NASR	ORAL.SOLID
MEBEFAC 200 MG SR 30 F.C. TABS.	ميبيفاك سر	MEBEVERINE	99.0		ANTISPASMODIC	MASH PREMIERE	ORAL.SOLID
MEBEZONE S-R 200 MG 20 CAPS.	ميبيزوني س-ر	MEBEVERINE	50.0		ANTI-MUSCARINIC.IRRITABLE BOWEL SYNDROME	UNITED GROUP PHARMA > UNITED GROUP UGP	ORAL.SOLID
MEBO 0.25% HERBAL AND NATURAL OINT. 15 GM	ميبو 0.25% هيربال أند ناتورال	BETA-SITOSTEROL	109.0		HEALING TOPICAL	JULPHAR	TOPICAL
MEBO 0.25% HERBAL AND NATURAL OINT. 30 GM	ميبو 0.25% هيربال أند ناتورال	BETA-SITOSTEROL	190.0		HEALING TOPICAL	JULPHAR	TOPICAL
MEBO 0.25% HERBAL AND NATURAL OINT. 75 GM	ميبو 0.25% هيربال أند ناتورال	BETA-SITOSTEROL	145.5		HEALING TOPICAL	JULPHAR	TOPICAL
MEBO SCAR OINT. 30 GM	ميبو سكار	SESAME OIL+CACTUS EXTRACT+BEESWAX	195.0		HEALING TOPICAL	JULPHAR	TOPICAL
MEBOLEVIA CREAM 20 GM	ميبوليفيا	HYALURONIC ACID+ZINC OXIDE+COLLAGEN+TEA TREE OIL+CHLOROHEXIDINE DIGLUCONAT+HONEY+PROPOLIS EXTRACT+CASTOR OIL+JOJOBA OIL+VIT E+VIT C+OLIVE OIL+ARGAN OIL+CHAMOMILE EXTRACT+ALOVERA EXTRACT+PANTHINOL	68.0		SKIN EMOLLIENT CREAM /BURNS /WOUNDS	DREAMS EL HABBOBA INDUSTRIAL ZONE > OLIVIA	TOPICAL
MEBURIDE 2.5/500MG 20 F.C. TAB.	ميبوريدي 2.5/	GLIBENCLAMIDE(GLYBURIDE)+METFORMIN	8.0		ANTI-DIABETIC.COMBINED SECRETAGOGUES+SENSITIZERS	EUROPEAN EGYPTIAN PHARM. IND. > TECHNOPHARM	ORAL.SOLID
MECLIZIGO 25 MG 20 ORODISPERSIBLE FILMS	ميكليزيجو 20 أوروديسبيرسيبلي فيلمس	MECLIZINE HYDROCHLORIDE	90.0		ANTIEMETIC	NERHADOU INTERNATIONAL CO.	UNKNOWN
MECLODOXINE 30 TAB.	ميكلودوكسيني	MECLIZINE+VITAMIN B6	22.5		ANTIEMETIC	WESTERN PHARMACEUTICALS INDUSTRIES > WESTERN PHARMA	ORAL.SOLID
MECLOPRAM 10MG/2ML 5 I.M./I.V.AMP.	ميكلوبرام / 5 ./	METOCLOPRAMIDE	40.0		ANTIEMETIC	ALEXANDRIA	INJECTION
MEDALGESIC 1 GM VIAL I.V. INF. 100 ML	ميدالجيسيك	PARACETAMOL(ACETAMINOPHEN)	60.0		ANTIPYRETIC	ARABCOMED	INJECTION
MEDAZEPINE 25MG 50 TAB.	ميدازيبيني	CLOZAPINE	28.5		PSYCHIATRIC.ANTIPSYCHOTICS	WESTERN PHARMACEUTICALS INDUSTRIES > WESTERN PHARMA	ORAL.SOLID
MEDEXAFLAM 15MG 12 SUPP.	ميديكسافلام 12 سوبب	MELOXICAM	52.0		NSAID.OXICAM	GLOBAL NAPI PHARMACEUTICALS > GLOBAL PHARMACEUTICAL INDUSTRIES	RECTAL
MEDEXAFLAM 15MG 20 TABS.	ميديكسافلام	MELOXICAM	36.0		NSAID.OXICAM	GLOBAL NAPI PHARMACEUTICALS > GLOBAL PHARMACEUTICAL INDUSTRIES	ORAL.SOLID
MEDEXAFLAM 15MG/1.5ML 3 AMP.	ميديكسافلام /	MELOXICAM	21.0		NSAID.OXICAM	GLOBAL NAPI PHARMACEUTICALS > GLOBAL PHARMACEUTICAL INDUSTRIES	INJECTION
MEDEXAFLAM 7.5MG 20 TABS.	ميديكسافلام	MELOXICAM	21.0		NSAID.OXICAM	GLOBAL NAPI PHARMACEUTICALS > GLOBAL PHARMACEUTICAL INDUSTRIES	ORAL.SOLID
MEDEXAVY 120 ML SYRUP	ميديكسافي	IVY+LICORICE+THYME	70.0		ANTI COUGH	COPAD > MEDEX	ORAL.LIQUID
MEDIAMYLASE 120 ML SYRUP	ميدياميلاسي	ALPHA AMYLASE	65.0		ANTI-OEMATOUS ANTI-INFLAMMATORY	DAWA EGYPT INTERNATIONAL > MEDI DRUG PHARMA	ORAL.LIQUID
MEDICEFLEXIN 250MG/5ML SUSP. 100ML	ميديسيفليكسين /	CEFALEXIN	14.25		ANTIBIOTIC.CEPHALOSPORIN.FIRST-GENERATION	T3A PHARMA > RIVA PHARMA S.A.E.	ORAL.LIQUID
MEDICEFLEXIN 500 MG 20 CAPS.	ميديسيفليكسين	CEFALEXIN	25.25		ANTIBIOTIC.CEPHALOSPORIN.FIRST-GENERATION	T3A PHARMA > RIVA PHARMA S.A.E.	ORAL.SOLID
MEDICOLON 20 TAB	ميديكولون	ACTIVATED CHARCOAL+GINGBER+PEPPERMINT	85.0		ANTI BLOATING	DAWA EGYPT INTERNATIONAL > MEDI DRUG PHARMA	ORAL.SOLID
MEDIFENTYL 100 MCG/DOSE 8 METERED NASAL SPRAY	ميديفينتيل /دوسي 8 ميتيريد	FENTANYL	388.0		ANALGESICS.OPIOID	MDI PHARMA	SPRAY
MEDIHYALO CREAM 30 GM	ميديهيالو	SILVER SULFADIAZINE+SODIUM HYALURONATE	81.0		TOPICAL BACTERICIDAL	DEBEIKY > ZETA PHARM	TOPICAL
MEDITRYPSIN 10 TAB	ميديتريبسين	TRYPSIN+BROMELAIN+RUTOSIDE	100.0		ANTI-OEMATOUS ANTI-INFLAMMATORY	DAWA EGYPT INTERNATIONAL > MEDI DRUG PHARMA	ORAL.SOLID
MEDMYLEZEN SYRUP 100 ML	ميدميليزين	ALPHA AMYLASE	34.0		ANTI-INFLAMMATORY ENZYMES	MEDIZEN PHARMACEUTICAL INDUSTRIES	ORAL.LIQUID
MEDRELAXMIDINE 200MCG/50ML I.V. INF. VIAL	ميدريلاكسميديني /	DEXMEDETOMIDINE	340.0		ALPH A2 ADRENERGIC RECEPTOR AGONIST	ARABCOMED	INJECTION
MEFAC 20 F.C. TABS	ميفاك	CHLORPHENIRAMINE+DEXTROMETHORPHAN+PARACETAMOL(ACETAMINOPHEN)+PSEUDOEPHEDRINE	46.0		COLD PRODUCTS	EIMC > SUECAL PHARMA	ORAL.SOLID
MEFENAM 500MG 20 CAPS.	ميفينام	MEFENAMIC ACID	14.0		NSAID.FENAMATES	JEDCO INT. CO. FOR PHARMACEUTICALS	ORAL.SOLID
MEFENTAN 250MG 10CAPS.	ميفينتان	MEFENAMIC ACID	3.25		NSAID.FENAMATES	GLOBAL NAPI PHARMACEUTICALS	ORAL.SOLID
MEFRONIL 500 MG 30 TABS.	ميفرونيل	MEFENAMIC ACID	14.25		NSAID.FENAMATES	EL NILE.	ORAL.SOLID
MEGABIO 500 MG 5 F.C.TABS.	ميجابيو	LEVOFLOXACIN	46.0		ANTIBIOTIC.QUINOLONE	SIGMA > HOCHSTER PHARMACEUTICAL INDUSTRIES	ORAL.SOLID
MEGABIO 750 MG 5 F.C.TABS.	ميجابيو	LEVOFLOXACIN	60.0		ANTIBIOTIC.QUINOLONE	SIGMA > HOCHSTER PHARMACEUTICAL INDUSTRIES	ORAL.SOLID
MEGACLAVOX 1.2G VIAL FOR I.V. INJ./INF.	ميجاكلافوكس . ./	AMOXICILLIN+CLAVULANIC ACID	15.6		PENICILLINS.PENICILLIN WITH B-LACTAMASE INHIBITOR	CID	INJECTION
MEGACLAVOX 156MG/5ML PD. FOR SUSP. 60 ML	ميجاكلافوكس / بد	AMOXICILLIN+CLAVULANIC ACID	8.0		PENICILLINS.PENICILLIN WITH B-LACTAMASE INHIBITOR	CID	ORAL.LIQUID
MEGADROXIL 250MG/5ML ORAL SUSP. 60 ML	ميجادروكسيل / أورال	CEFADROXIL	11.25		ANTIBIOTIC.CEPHALOSPORIN.FIRST-GENERATION	MASH PREMIERE	ORAL.LIQUID
MEGADROXIL 500 MG 8 CAPS.	ميجادروكسيل	CEFADROXIL	4.5		ANTIBIOTIC.CEPHALOSPORIN.FIRST-GENERATION	SHIFA MEDICAL PRODUCTS > MASH PREMIERE	ORAL.SOLID
MEGAFEN 20 TABS.	ميجافين	IBUPROFEN+PARACETAMOL(ACETAMINOPHEN)	18.0		NSAID	RAMEDA	ORAL.SOLID
MEGAFEN 30 TABS.	ميجافين	IBUPROFEN+PARACETAMOL(ACETAMINOPHEN)	60.0		NSAID	RAMEDA	ORAL.SOLID
MEGAFEN-N 100MG/5ML SUSP. 120 ML	ميجافين-ن /	IBUPROFEN	35.0		NSAID.PROPIONIC ACID DERIVATIVES	RAMEDA	ORAL.LIQUID
MEGALASE 30 F.C. TABS.	ميجالاسي	ALPHA AMYLASE	72.0		ANTI-INFLAMMATORY ENZYMES	AMOUN	ORAL.SOLID
MEGAMOX 228MG SUSP. 70ML	ميجاموكس	AMOXICILLIN+CLAVULANIC ACID	70.0		PENICILLINS.PENICILLIN WITH B-LACTAMASE INHIBITOR	AL JAZEERA PHARMACEUTICAL > HIKMA PHARMA	ORAL.LIQUID
MEGAMOX 457MG/5ML SUSP. 70ML	ميجاموكس /	AMOXICILLIN+CLAVULANIC ACID	100.0		PENICILLINS.PENICILLIN WITH B-LACTAMASE INHIBITOR	AL JAZEERA PHARMACEUTICAL > HIKMA PHARMA	ORAL.LIQUID
MEGAMOX 625MG 14 F.C. TABS.	ميجاموكس	AMOXICILLIN+CLAVULANIC ACID	143.0		PENICILLINS.PENICILLIN WITH B-LACTAMASE INHBITOR	AL JAZEERA PHARMACEUTICAL > HIKMA PHARMA	ORAL.SOLID
MEGAMOX ES 642.9MG SUSP. 100ML	ميجاموكس إس	AMOXICILLIN+CLAVULANIC ACID	107.0		PENICILLINS.PENICILLIN WITH B-LACTAMASE INHIBITOR	AL JAZEERA PHARMACEUTICAL > HIKMA PHARMA	ORAL.LIQUID
MEGAPRAZOLE 20 MG POWDER FOR I.V. INF. VIAL	ميجابرازولي	ESOMEPRAZOLE	21.0		PEPTIC ULCER.PROTON PUMP INHIBITOR	CHEMIPHARM	INJECTION
MEGAPRAZOLE 40 MG POWDER FOR I.V. INF. VIAL	ميجابرازولي	ESOMEPRAZOLE	53.0		PEPTIC ULCER.PROTON PUMP INHIBITOR	CHEMIPHARM	INJECTION
MEGESTRON 150MG/ML I.M.VIAL	ميجيسترون /مل	MEDROXYPROGESTERONE	6.7		CONTRACEPTION	SCHERING PLOUGH	INJECTION
MEGLUCON 850MG 30 F.C.TAB.	ميجلوكون	METFORMIN HYDROCHLORIDE	8.0		ANTI-DIABETIC.SENSITIZERS.BIGUANIDE	OCTOBER PHARMA > HEXAL AG GERMANY	ORAL.SOLID
MEGY-ONE 10MG 20 F.C. TABLETS	ميجي-أوني	MITIGLINIDE	28.8		ANTI-DIABETIC.SECRETAGOGUES.GLINIDES	SIGMA > ANDALOUS PHARMA	ORAL.SOLID
MEIACTON 200MG 20 F.C. TABS	ماياكتون	CEFDITOREN	100.0		ANTIBIOTIC.CEPHALOSPORIN.THIRD-GENERATION	TABUK PHARMACEUTICAL MANUFACTURING COMPANY > AL ANSAR FOR MARKETING	ORAL.SOLID
MEKI AH 2.5MG/5ML SYRUP 60 ML	ميكي أه /	MEQUITAZINE	23.0		ANTI-HISTAMINE.ANTI-ALLERGY	BORG	ORAL.LIQUID
MELAAKNE CREAM 30 GM	ميلاكني	SULFUR+SALICYLIC ACID+D-PANTHENOL+ALMOND OIL+VITAMIN E+GLYCERIN+HONEY+ALOE VERA EXTRACT.	60.0		ANTI ACNE	MELANO PHARMA	TOPICAL
MELAAKNE FACIAL WASH 200 ML	ميلاكني فاسيال واش	SULFUR 5%+SALICYLIC ACID 0.5%+D-PANTHENOL+ALMOND OIL+GLYCERIN+HONEY+ALOE VERA EXTRACT+WHEAT GERM	150.0		ANTI-ACNE	MELANO PHARMA	TOPICAL
MELAAKNE SOAP 100 GM	ميلاكني سواب	SULFUR 5%+SALICYLIC ACID 0.5%+HONEY	60.0		ANTI-ACNE	MELANO PHARMA	SOAP
MELAAKNE TOPICAL SERUM 50 ML	ميلاكني سيروم	SULFUR+SALICYLIC ACID+D-PANTHENOL+ALMOND OIL+VITAMIN E+GLYCERIN+HONEY+ALOE VERA EXTRACT+WHEAT GERM OIL.	90.0		ANTI-ACNE	MELANO PHARMA	UNKNOWN
MELACAINE 5% CREAM 15 GM	ميلاكايني 5%	LIDOCAINE+PRILOCAINE	36.5		LOCAL ANESTHETIC	> MELANO PHARMA	TOPICAL
MELACRYST 1.5 MG 20 ORO-DISPERSIBLE FILMS	ميلاكريست 20 أورو-ديسبيرسيبلي فيلمس	MELATONIN	80.0		SLEEP AID	NERHADOU INTERNATIONAL CO.	UNKNOWN
MELACRYST 3 MG 20 ORO-DISPERSIBLE FILMS	ميلاكريست 20 أورو-ديسبيرسيبلي فيلمس	MELATONIN	90.0		SLEEP AID	NERHADOU INTERNATIONAL CO.	UNKNOWN
MELACTIUM 30 F.C. TABS.	ميلاكتيوم	LACTIUM-150 (MILK PROTEIN HYDROLYSATE-ALPHA-CASOZEPINE)+MELATONIN	240.0		SLEEP AID	DULEXLAB > ROTABIOGEN	ORAL.SOLID
MELADODO 3 MG 30 TABS.	ميلادودو	MELATONIN	269.9		SLEEP AID	MASENZ DANYA GROUP	ORAL.SOLID
MELANODIN 10% ANTISEPTIC SOLN. 200 ML	ميلانودين 10% أنتيسيبتيك	POVIDONE- IODINE	75.0		ANTISEPTIC	EL NILE. > MELANO PHARMA	UNKNOWN
MELANOXIDIL 5% HAIR SPRAY 60 ML	ميلانوكسيديل 5% هاير	MINOXIDIL	121.0		ANTIHYPERTENSIVES.HAIR REGROWTH.VASODILATOR AGENTS	> MELANO PHARMA	SPRAY
MELATOCALM 30 SUBLIGUAL TABS.	ميلاتوكالم 30 سوبليجوال	MELATONIN+PYRIDOXINE	150.0		SLEEP AID	DAWA EGYPT PHARMA > ROYAL CARE PHARMA	ORAL.SOLID
MELATONIN 3 MG 100 TABS. (NATROL)	ميلاتونين	MELATONIN	450.0		SLEEP AID	NATROL	ORAL.SOLID
MELATONIN 3 MG 20 CAPS.	ميلاتونين	MELATONIN	60.0		SLEEP AID	> HELIAN	ORAL.SOLID
MELATONIN 3 MG 60 VEG. CAPS. (NOW)	ميلاتونين 60 فيج	MELATONIN	500.0		SLEEP AID	NOW FOODS > SOFICOPHARM	ORAL.SOLID
MELATONIN 5 MG 100 TABS. (NATROL)	ميلاتونين	MELATONIN	500.0		SLEEP AID	NATROL	ORAL.SOLID
MELATONIN COPAD 30 F.C. TABS.	ميلاتونين كوباد	MELATONIN+PYRIDOXINE+CALCIUM	165.0		SLEEP AID	COPAD	ORAL.SOLID
MELATONIN-RAFADA 5 MG 20 ODF	ميلاتونين-رافادا 20 أودف	MELATONINE	120.0		SLEEPING AID ANTIOXIDANT	RAFADA TWO RS	UNKNOWN
MELATOTHEAN  30 TAB	ميلاتوثيان	MELATONIN  5 MG+L -THEANINE 50 MG	105.0		HYPNOTIC	COPAD PHARM > HOPKINS PHARMACEUTICAL	ORAL.SOLID
MELKEGO 20 CAPS.	ميلكيجو	FENUGREEK SEEDS EXTRACT+CARAWAY SEED+FENNEL SEEDS+THYME LEAF EXTRACT+DILL SEED EXTRACT	98.0		LACTAGOGUE	PHARMA ZAD > JOMO PHARM GROUP	ORAL.SOLID
MELLITOFIX MET 12.5/500 MG 30 F.C. TABS.	ميلليتوفيكس ميت 12.5/	EMPAGLIFLOZIN+METFORMIN	193.5		ANTI-DIABETIC.SECRETAGOGUES.SGLT2 INHIBITORS	EVA PHARMA	ORAL.SOLID
MELLITOFIX MET 5/500 MG 30 F.C. TABS.	ميلليتوفيكس ميت 5/	EMPAGLIFLOZIN+METFORMIN	118.5		ANTI-DIABETIC.SECRETAGOGUES.SGLT2 INHIBITORS	EVA PHARMA	ORAL.SOLID
MELLITOFIX TRIO 10/5/1000 MG 30 F.C. TABS.	ميلليتوفيكس تريو 10/5/	EMPAGLIFLOZIN+LINAGLIPTIN+METFORMIN	486.0		ANTIDIABETIC COMBINATIONS	EVA PHARMA	ORAL.SOLID
MELLITOFIX TRIO 25/5/1000 MG 30 F.C. TABS.	ميلليتوفيكس تريو 25/5/	EMPAGLIFLOZIN+LINAGLIPTIN+METFORMIN	486.0		ANTIDIABETIC COMBINATIONS	EVA PHARMA	ORAL.SOLID
MELO OINT. 30 GM	ميلو	BETA-SITOSTEROL	80.0		HEALING TOPICAL	MELANO PHARMA	TOPICAL
MELOCAM 15MG 30 TAB.	ميلوكام	MELOXICAM	54.0		NSAID.OXICAM	AMOUN	ORAL.SOLID
MELOCAM 15MG 5 SUPP.	ميلوكام 5 سوبب	MELOXICAM	8.5		NSAID.OXICAM	AMOUN	RECTAL
MELOCAM 15MG/2ML 3 AMP.	ميلوكام /	MELOXICAM	15.0		NSAID.OXICAM	AMOUN	INJECTION
MELOCAM 7.5MG 20 TAB.	ميلوكام	MELOXICAM	17.0		NSAID.OXICAM	AMOUN	ORAL.SOLID
MELOFLAM 15MG 30 F.C. TABS.	ميلوفلام	MELOXICAM	54.0		NSAID.OXICAM	UNIPHARMA CO. > UNIPHARMA	ORAL.SOLID
MELOFLAM 7.5MG 5 SUPP.	ميلوفلام 5 سوبب	MELOXICAM	3.5		NSAID.OXICAM	UNIPHARMA CO. > UNIPHARMA	RECTAL
MELOXICAM 15MG 10 TAB.	ميلوكسيكام	MELOXICAM	18.0		NSAID.OXICAM	AMRIYA	ORAL.SOLID
MELOXICAM 15MG/2ML 3 AMP.	ميلوكسيكام /	MELOXICAM	39.0		NSAID.OXICAM	AMRIYA	INJECTION
MEMANTCARE 10 MG 20 SCORED F.C. TABS.	ميمانتكاري 20 سكوريد	MEMANTINE	62.0		DOPAMINE D2 AGONIST	MISR > PHARMACARE	ORAL.SOLID
MEMANTINA HYDROCHLORIDE 10 MG/ML SYRUP 50 ML+DROPPER	ميمانتينا هيدروتشلوريدي /مل +دروببير	MEMANTINE	84.0		DOPAMINE D2 AGONIST	CHANELLE PHARMACEUTICALS > DILIGENCE PHARMA	ORAL.LIQUID
MEMCOCETIN 5% EAR DROPS 10 ML	ميمكوسيتين 5% إار	CHLORAMPHENICOL	4.5		ANTIBIOTIC	MEMPHIS	EAR
MEMEXA 10 MG 30 F.C.TABS.	ميميكسا	MEMANTINE	237.0		DOPAMINE D2 AGONIST	COPAD PHARMA	ORAL.SOLID
MEMEXA 10MG/ML ORAL DROPS 15 ML	ميميكسا /مل أورال	MEMANTINE	51.0		DOPAMINE D2 AGONIST	DELTA PHARMA > COPAD PHARMA	ORAL.LIQUID
MEMONTIX 30 SACHETS	ميمونتيكس	SPEARMINT EXT.	475.0		BRAIN BOOSTER	SEDICO > UNITED BIOMED	EFF
MEMONTIX 60 CAPS.	ميمونتيكس	SPEARMINT EXT.	475.0		BRAIN BOOSTER	SEDICO > UNITED BIOMED	ORAL.SOLID
MEMORAL 1GM/5ML 5 AMP	ميمورال /	PIRACETAM	55.0		CEREBRAL CIRCULATORY INHANCER	SIGMA	INJECTION
MEMORAL 400MG 30 CAPS.	ميمورال	PIRACETAM	20.25		CEREBRAL CIRCULATORY INHANCER	SIGMA	ORAL.SOLID
MEMORAL 800MG 30 F.C. TABS.	ميمورال	PIRACETAM	27.0		CEREBRAL CIRCULATORY INHANCER	SIGMA	ORAL.SOLID
MEMOZONE 250 MG 30 H.G. CAPS.	ميموزوني 30 ه.ج	CITICOLINE	270.0		CEREBRAL CIRCULATORY INHANCER	AL ESRAA PHARMACEUTICAL OPTIMA	ORAL.SOLID
MEMOZONE 500 MG 30 H.G. CAPS.	ميموزوني 30 ه.ج	CITICOLINE	495.0		CEREBRAL CIRCULATORY INHANCER	AL ESRAA PHARMACEUTICAL OPTIMA	ORAL.SOLID
MENACTRA 0.5ML SOL. FOR I.M. INJ. VIAL	ميناكترا	MENINGITIDIS GROUPS (A+C+W-135+Y) POLYSACCHARIDE	987.0		VACCINE	SANOFI PASTUER > EGYPTIAN PHARMEX	INJECTION
MENCEVAX ACWY  MONODOSE VIAL	مينسيفاكس أكوي مونودوسي	VACCINE MENINGITIS	84.0		VACCINE	SMITHKLINE BEECHAM BIOLOGICALS > PFIZER	UNKNOWN
MENOBROCOND 30 F.C.TABS.	مينوبروكوند	PAMABROM+PARACETAMOL(ACETAMINOPHEN)	66.0		MENSTRUAL PAIN RELEIF	SIGMA > CONCORD PHARMACEUTICAL INDUSTRIES	ORAL.SOLID
MENOGON 75 I.U. 10 AMP.	مينوجون 75 إ.أو	HUMAN MENOPAUSAL GONADOTROPHIN (FSH+LH)	924.0		INFERTILITY DRUGS.HUMAN MENOPAUSAL GONADOTROPHIN	FERRING PHARMACEUTICALS > MULTIPHARMA	INJECTION
MENOGONAL 75 I.U 5 AMP.	مينوجونال 75 إ.أو	HUMAN MENOPAUSAL GONADOTROPHIN (FSH+LH)	167.0		INFERTILITY DRUGS.HUMAN MENOPAUSAL GONADOTROPHIN	EL NILE.	INJECTION
MENOPUR 1200 I.U. VIAL	مينوبور 1200 إ.أو	HUMAN MENOPAUSAL GONADOTROPHIN (FSH+LH)	3875.0		INFERTILITY DRUGS.HUMAN MENOPAUSAL GONADOTROPHIN	FERRING PHARMACEUTICALS > MULTIPHARMA	INJECTION
